cycle,VS1_std,VS1_max,PS1_std,PS1_max,PS1_median,PS2_std,PS2_max,PS2_median,PS3_std,PS3_max,PS3_median,PS5_mean,PS5_max,PS6_mean,PS6_max,FS1_median,FS1_std,FS1_max,FS2_median,FS2_std,FS2_max,TS1_mean,TS1_max,TS1_std,TS2_mean,TS2_max,TS2_std,TS3_mean,TS3_max,TS3_std,TS4_mean,TS4_max,TS4_std,EPS1_median,EPS1_std,EPS1_max,CE_value,CE_diff,CP,CP_delta,SE,SE_delta,valve_optimal
51,0.0934494697140144,1.028,14.850320793264853,190.63,152.72,46.00764886323281,166.23,126.98,0.8670414276081835,11.047,1.977,8.695814333333324,8.752,8.638503166666734,8.696,7.756,2.9899267703622017,20.479,9.383,0.0161909553129351,9.425,51.56841666666666,51.898,0.2513084600454101,56.20379999999999,56.398,0.1447282432933516,53.12176666666666,53.285,0.0675777936314168,47.15835,47.332,0.0881121829241621,2351.6,196.21373473118987,2851.4,19.75,0.1990000000000016,1.526,0.0190000000000001,69.187,-0.046999999999997,1
52,0.0412361121973512,0.74,14.855354608892934,190.58,152.7,46.03671432658077,166.39,127.01,0.864089732083897,11.008,1.969,8.698417333333332,8.762,8.639050333333389,8.696,7.7605,2.9845171712832337,20.479,9.382,0.0151206035475315,9.446,51.61326666666667,51.926,0.2469302287147266,56.2712,56.484,0.1604451223569471,53.13821666666667,53.297,0.0709292059724823,47.17971666666665,47.289,0.0596120485110493,2352.0,196.3212186793186,2853.4,19.561,-0.189,1.507,-0.0190000000000001,69.226,0.0390000000000014,1
53,0.0661628939139866,0.873,14.870711360119593,190.54,152.68,46.03970683261646,166.37,126.98,0.8646158945877361,11.031,1.977,8.696982333333354,8.752,8.638020833333318,8.696,7.756,2.9891892857273303,20.479,9.379,0.0150595899447625,9.431,51.65735,51.898,0.2336152729654293,56.32339999999998,56.488,0.1463023569906407,53.13991666666666,53.293,0.064329736294745,47.10108333333335,47.207,0.0629288787863781,2351.8,196.54634234576116,2851.8,19.742,0.1810000000000009,1.522,0.0150000000000001,69.265,0.0390000000000014,1
54,0.0906189810001973,0.995,14.822989745148796,190.5,152.81,46.08490581747366,166.34,127.11,0.8711285181949375,11.031,1.992,8.699042166666656,8.753,8.638604166666726,8.694,7.759,2.9889676626335957,20.479,9.374,0.0158451953925591,9.426,51.700700000000005,51.969,0.2390258691056161,56.366866666666645,56.551,0.1375425316860169,53.235733333333314,53.348,0.051970287034643,47.14253333333336,47.266,0.0458540302524809,2353.6,195.8892419859409,2851.8,19.728,-0.0139999999999993,1.523,0.0009999999999998,69.117,-0.1479999999999961,1
55,0.0536987201185734,0.793,14.860489779432282,190.56,152.7,46.01968698752761,166.44,126.98,0.8713625381476688,11.141,1.992,8.696124333333298,8.75,8.635682500000009,8.694,7.756,2.9993139276257224,20.479,9.365,0.0170099986963051,9.416,51.74394999999999,52.059,0.244939247050698,56.38601666666664,56.578,0.1415649209237877,53.28374999999996,53.375,0.0541975748409832,47.29310000000002,47.453,0.0666721551413072,2351.2,196.5994240821688,2855.8,19.956,0.2279999999999979,1.539,0.016,69.349,0.2319999999999993,1
56,0.0541352642568427,0.805,14.86405538171629,190.54,152.66,46.03407379473964,166.26,126.98,0.871125535338652,10.953,1.992,8.694655166666706,8.749,8.634219833333368,8.693,7.756,3.008669847455013,20.479,9.358,0.0167917567289915,9.408,51.76063333333333,52.051,0.2199548464191616,56.41868333333331,56.602,0.1324322009675419,53.345950000000016,53.461,0.0563645594263104,47.382466666666666,47.512,0.0847105673808687,2349.2,196.2650961364309,2851.6,19.694,-0.2620000000000004,1.517,-0.022,69.368,0.0189999999999912,1
57,0.044956636357076,0.777,14.865532737143395,190.55,152.65,46.00304423828861,166.31,126.96,0.8705955079080663,10.969,1.992,8.691750833333314,8.743,8.631906833333353,8.685,7.756,2.987686171062564,20.479,9.354,0.0160692519111457,9.406,51.7932,52.059,0.2214001515777353,56.47676666666668,56.672,0.1428242213074888,53.3475,53.48,0.050177143827762,47.32886666666668,47.461,0.0937107823810219,2347.6,196.3427505208156,2849.6,19.434,-0.259999999999998,1.51,-0.0069999999999998,69.233,-0.1349999999999909,1
58,0.0433710049202991,0.753,14.872583667780598,190.55,152.65,45.976106985237806,166.2,126.92,0.8717815109400325,11.047,1.977,8.693600000000007,8.748,8.632896166666736,8.687,7.755,3.0067725160756567,20.479,9.354,0.0173329180261448,9.415,51.84589999999999,52.141,0.2651355074073172,56.52831666666667,56.746,0.1666631121089881,53.37795000000003,53.48,0.0624704472503684,47.17096666666668,47.293,0.0813971154002415,2346.0,197.42002961840348,2849.6,20.314,0.879999999999999,1.578,0.068,69.311,0.0780000000000029,1
59,0.0627673738524958,0.891,14.871103592988687,190.58,152.65,45.99872436747118,166.4,126.98,0.872014372750971,11.633,1.977,8.693452499999994,8.75,8.632781166666692,8.701,7.753,3.0018798867411824,20.479,9.35,0.0173304386575275,9.425,51.881283333333336,52.148,0.2476507307949582,56.57346666666669,56.754,0.1499981318151077,53.38676666666666,53.535,0.0589099763260391,47.33593333333332,47.461,0.0660785015082965,2347.8,196.940321651193,2853.0,19.834,-0.4800000000000004,1.543,-0.0350000000000001,69.258,-0.0530000000000114,1
60,0.0459512883818811,0.76,14.88059638953111,190.55,152.62,46.0133215923988,166.27,126.93,0.8720738131195148,10.992,1.977,8.69053633333334,8.748,8.630063500000013,8.684,7.756,2.988597498856698,20.479,9.343,0.0169770501248142,9.403,51.913916666666665,52.219,0.2317486431801041,56.60655000000002,56.758,0.1378211104097486,53.44211666666668,53.512,0.0471266205194262,47.375166666666665,47.523,0.0707806750095125,2347.6,197.0722592126995,2849.6,19.796,-0.0380000000000002,1.547,0.004,69.188,-0.0699999999999931,1
61,0.0527108732444463,0.78,14.878132164616025,190.84,152.59,45.99105084395087,166.23,126.98,0.8686256174654255,11.406,1.969,8.689466166666648,8.747,8.629398999999987,8.681,7.751,2.981692011404544,20.479,9.342,0.0165936528686687,9.398,51.92959999999999,52.223,0.228634428061294,56.62878333333334,56.797,0.1296279018493043,53.46823333333332,53.543,0.0412772218002619,47.25343333333334,47.371,0.0616483649738972,2347.6,196.33166924264532,2848.6,19.865,0.068999999999999,1.545,-0.002,69.368,0.1799999999999926,1
62,0.050359215293447,0.844,14.86986632685665,190.54,152.56,46.02797204699901,166.29,126.93,0.8708433811324287,11.195,1.992,8.683996000000036,8.739,8.624375166666628,8.682,7.752499999999999,2.989774505560327,20.479,9.339,0.0167842520163535,9.398,51.91603333333333,52.23,0.2269298380831164,56.63585,56.82,0.1232157849506983,53.52298333333332,53.633,0.0539605919187882,47.30465,47.465,0.1080351206235064,2347.6,196.7025060778716,2847.6,20.444,0.5790000000000006,1.591,0.046,69.268,-0.0999999999999943,1
63,0.0573028430290246,0.831,14.885204879601597,190.58,152.49,46.013415070765895,166.23,126.9,0.8680526481709726,11.242,1.992,8.677963166666682,8.748,8.617983833333307,8.681,7.752,2.987000883460456,20.479,9.339,0.0166936823894409,9.394,51.97953333333333,52.23,0.2260630230610039,56.6729,56.84,0.1339143034853485,53.52421666666667,53.637,0.0508247543006113,47.3211,47.465,0.053166416059484,2344.0,197.3914250046671,2849.4,19.648,-0.7959999999999994,1.535,-0.056,69.435,0.1670000000000016,1
64,0.0642684056601818,0.914,14.877516089301617,190.5,152.53,45.99049594627373,166.22,126.96,0.8751684083015796,11.469,1.992,8.682053333333398,8.735,8.622015166666635,8.674,7.7535,2.9840016020324303,20.479,9.331,0.0174627093744879,9.384,52.00331666666667,52.324,0.2462559982348989,56.69920000000001,56.895,0.1281401245723746,53.56194999999998,53.715,0.0747230876671227,47.25884999999998,47.449,0.1076073882221851,2344.4,197.0721992055787,2847.6,20.287,0.6389999999999993,1.586,0.0510000000000001,69.343,-0.0919999999999987,1
65,0.0611117250439971,0.885,14.886478637834502,190.48,152.54,45.9909743355604,166.41,126.94,0.8676713307216803,11.297,1.977,8.683362166666711,8.741,8.623972166666597,8.682,7.751,2.988760151779273,20.479,9.332,0.0166881421185173,9.384,52.0069,52.324,0.2423031928971129,56.70564999999999,56.891,0.1263503100410028,53.55744999999998,53.645,0.0428957842344065,47.21455,47.449,0.098098951254782,2345.6,196.8885107406057,2845.6,20.951,0.6640000000000015,1.644,0.0579999999999998,69.341,-0.0020000000000095,1
66,0.0571435376775457,0.808,14.885913584117969,190.48,152.52,46.01066247445851,166.31,126.93,0.8627234126098067,10.844,1.977,8.68352883333338,8.738,8.624775666666675,8.675,7.758,3.002797776921017,20.479,9.334,0.0169637794603144,9.392,52.02756666666667,52.316,0.2101945319054181,56.71528333333335,56.895,0.1304360472775008,53.61294999999997,53.727,0.0608204986073572,47.557333333333325,47.777,0.1148515130788323,2345.6,196.63164917003036,2845.8,20.002,-0.9490000000000016,1.561,-0.0829999999999999,69.339,-0.0019999999999953,1
67,0.0611374389443814,0.86,14.88884795058562,190.55,152.48,45.98369673215214,166.3,126.88,0.8705329883609451,11.242,1.977,8.682046333333377,8.737,8.623610666666679,8.678,7.756,2.990784975340566,20.479,9.338,0.0178221129519578,9.394,52.06471666666666,52.324,0.2307925248963281,56.74151666666667,56.934,0.1429509210156024,53.57469999999999,53.77,0.0797898298604059,47.46673333333334,47.539,0.0710642742413257,2345.6,197.48698186125443,2851.0,19.492,-0.509999999999998,1.523,-0.038,69.284,-0.0549999999999926,1
68,0.0735262184683796,0.927,14.87375953369249,190.46,152.53,45.97156165033495,166.49,126.88,0.8678437009993214,11.414,1.977,8.677625166666738,8.736,8.619286666666618,8.677,7.756,2.999166256499219,20.479,9.337,0.0194353394083754,9.405,52.09798333333335,52.312,0.2430076717535333,56.7801,56.984,0.1526168016163132,53.64543333333332,53.812,0.0767431036302429,47.46141666666665,47.617,0.0828714118617196,2345.6,196.8133345899805,2849.4,19.833,0.3409999999999975,1.537,0.014,69.388,0.1039999999999992,1
69,0.0629314576470458,0.896,14.889122381001338,190.44,152.52,46.0014291208146,166.13,126.935,0.8687288027530738,11.195,1.977,8.677133333333401,8.731,8.618394333333324,8.673,7.751,2.986949339445892,20.479,9.3275,0.0181995810276675,9.383,52.155649999999966,52.477,0.2310604752447701,56.83603333333331,57.0,0.1412307844036728,53.66873333333336,53.812,0.0743577852412814,47.41813333333333,47.539,0.0879399769616903,2345.2,196.3898940509352,2847.4,20.102,0.2690000000000019,1.562,0.0250000000000001,69.333,-0.0550000000000068,1
70,0.0784909131449474,0.947,14.8812172443894,190.44,152.46,45.99443406971656,166.34,126.89,0.8690336452035863,11.242,1.992,8.67500050000007,8.734,8.616784499999927,8.675,7.749,2.982474813345894,20.479,9.327,0.0167209840540296,9.394,52.15624999999999,52.402,0.2241160886381003,56.84074999999997,57.0,0.1393849230715469,53.69708333333331,53.898,0.0698359558856551,47.65253333333335,47.738,0.0734997905373851,2343.6,196.6521030198573,2847.6,19.906,-0.1960000000000015,1.537,-0.0250000000000001,69.304,-0.0289999999999963,1
71,0.0566858624848358,0.821,14.898612979942458,190.46,152.48,45.957556952300656,166.41,126.88,0.870117711143129,11.297,1.977,8.670226000000044,8.726,8.612794166666557,8.666,7.752499999999999,2.986804398995743,20.479,9.326,0.0180150864249429,9.383,52.21026666666665,52.562,0.2501258575852738,56.86316666666664,57.004,0.1270565290802521,53.7366,53.879,0.0617738357208046,47.754550000000016,47.867,0.0471332136662515,2341.8,196.87564765929503,2845.6,19.626,-0.2799999999999976,1.518,-0.0189999999999999,69.33,0.0259999999999962,1
72,0.0488256988691047,0.822,14.901785083978693,190.55,152.42,45.97655383421773,166.34,126.78,0.8689823469264785,11.156,1.977,8.668996833333377,8.724,8.611846666666578,8.666,7.7535,2.9832341247423524,20.479,9.33,0.0176348304615897,9.395,52.30483333333333,52.57,0.2573906327998503,56.87421666666666,57.023,0.1270242325295362,53.82438333333334,53.98,0.0739645108822909,47.883533333333325,48.004,0.0808735079849096,2345.4,196.00602194380477,2845.8,19.749,0.1229999999999975,1.503,-0.0150000000000001,69.343,0.0130000000000052,1
73,0.0499409708052592,0.806,14.902839775654408,190.54,152.4,45.937422100931705,166.28,126.78,0.8658899821113846,11.32,1.977,8.670238166666705,8.724,8.613797999999983,8.668,7.751,2.9893637113938363,20.479,9.329,0.0177093939745868,9.405,52.37839999999999,52.742,0.2549418145647339,56.89808333333333,57.078,0.1342104711450331,53.82130000000002,53.898,0.0385712196209929,47.88831666666666,47.953,0.0518127304776347,2344.0,197.32208577385495,2849.4,19.599,-0.1499999999999985,1.479,-0.0239999999999998,69.27,-0.0730000000000075,1
74,0.0359780967579954,0.734,14.903452009198933,190.47,152.44,45.9777773821484,166.18,126.85,0.8693533333585809,11.328,1.992,8.661636333333373,8.718,8.604271833333286,8.663,7.750500000000001,3.00131942112853,20.479,9.321,0.0173378487387286,9.388,52.41358333333332,52.738,0.2417880632167857,56.9497666666667,57.152,0.1389894968189635,53.96546666666666,54.055,0.044363470492335,47.66655,47.867,0.0892394275179349,2344.0,196.812522208222,2849.4,20.473,0.8739999999999988,1.536,0.0569999999999999,69.35,0.0799999999999983,1
75,0.062864509941377,0.842,14.90917081389584,190.47,152.43,45.95949455373631,166.27,126.77,0.8742084585095883,11.297,2.0,8.657827500000005,8.715,8.60014366666664,8.658,7.7535,2.9842640678915697,20.479,9.321,0.0194744156036882,9.379,52.42258333333334,52.734,0.2643908439443053,56.985200000000006,57.172,0.1402781498382197,54.02186666666664,54.16,0.0728533392477519,47.936733333333336,48.082,0.0930554539730171,2345.4,197.03955716771225,2849.0,20.807,0.3339999999999996,1.562,0.026,69.395,0.0450000000000017,1
76,0.0829941390620088,0.952,14.90965128141789,190.48,152.41,45.91999185158279,166.3,126.77,0.8764847047348637,11.359,2.0,8.657282666666696,8.71,8.599673333333305,8.651,7.7535,2.9987929461499485,20.479,9.316,0.0177106964903278,9.375,52.52995,52.836,0.2647935828629992,57.03711666666666,57.262,0.1634031192435788,54.06228333333333,54.184,0.0590888706337187,48.00105000000001,48.121,0.1255623857365907,2344.6,196.8108654102617,2849.4,20.151,-0.6559999999999988,1.518,-0.044,69.459,0.0640000000000071,1
77,0.0498514743164675,0.804,14.91998384904569,190.48,152.4,45.93283447372337,166.27,126.77,0.8680085687278078,10.867,1.977,8.6530775,8.708,8.59642016666662,8.651,7.750500000000001,2.9851488837945066,20.479,9.312,0.0184545461249168,9.374,52.59774999999999,52.902,0.2517964354697153,57.07978333333333,57.254,0.1528163949482243,54.13538333333332,54.211,0.0478713288335911,47.97101666666666,48.18,0.1440832494371286,2341.6,197.7679189163508,2849.4,21.435,1.283999999999999,1.613,0.0949999999999999,69.357,-0.1020000000000038,1
78,0.0566862586603134,0.859,14.928767984584816,190.56,152.4,45.90934034386537,166.08,126.72,0.8750951604851552,11.523,1.992,8.64959266666665,8.712,8.592202833333248,8.654,7.749499999999999,2.978388253023983,20.479,9.31,0.0177711100143123,9.363,52.63828333333335,52.98,0.2600714433568541,57.11425,57.309,0.1471241404796111,54.188633333333314,54.375,0.076510986619219,48.02036666666667,48.199,0.104000320512327,2343.2,196.7867057515293,2845.6,20.881,-0.5539999999999985,1.569,-0.044,69.568,0.2109999999999985,1
79,0.0569571054777784,0.833,14.93349506666635,190.49,152.34,45.90248706603529,166.3,126.73,0.8712426079603927,11.539,1.977,8.648824333333371,8.702,8.591324166666615,8.644,7.747,2.988624028421941,20.479,9.307,0.0168644897812393,9.374,52.69541666666667,52.988,0.2402915807624374,57.19201666666665,57.391,0.1374224578477033,54.23391666666666,54.297,0.0408773658587242,47.99511666666668,48.133,0.0689650099606321,2341.8,197.2581757280649,2843.8,20.82,-0.0609999999999999,1.566,-0.0029999999999998,69.426,-0.1419999999999959,1
80,0.0863652259875872,0.988,14.92231504430649,190.54,152.37,45.90489877739004,166.34,126.695,0.8713794599077739,11.734,1.969,8.643149333333382,8.697,8.585829499999912,8.641,7.749,2.980286702008019,20.479,9.308,0.0186308657052809,9.372,52.67783333333333,52.992,0.2448777049783837,57.20318333333332,57.41,0.1390858156833174,54.26761666666668,54.375,0.0696879464972645,48.06806666666669,48.203,0.0702296153346762,2342.0,196.6844008977735,2845.4,20.958,0.1379999999999981,1.582,0.016,69.414,-0.0120000000000004,1
81,0.0659262470985356,0.884,14.923755673494666,190.49,152.38,45.8988031360436,166.29,126.77,0.8679511775866204,10.977,1.969,8.64540016666667,8.696,8.588540499999924,8.641,7.741,2.9883858540055868,20.479,9.302,0.0179306060488117,9.37,52.765483333333336,53.074,0.2598834479092027,57.25076666666666,57.484,0.1604612384332981,54.28841666666666,54.387,0.0524279300860462,48.2308,48.363,0.0958883178052745,2342.8,196.8955212568857,2851.8,20.597,-0.3609999999999971,1.529,-0.0530000000000001,69.398,-0.0160000000000053,1
82,0.0592218943327683,0.807,14.918300106810989,190.41,152.38,45.91360522249601,166.24,126.76,0.8687165833507422,11.141,1.969,8.643304500000033,8.698,8.585228333333303,8.639,7.738,2.981342291882327,20.479,9.299,0.0180121543549769,9.35,52.79691666666668,53.074,0.2377154895138345,57.29219999999998,57.504,0.1647315021379031,54.36160000000002,54.457,0.0422282739245173,48.13673333333334,48.277,0.079321458542508,2343.3,196.4677823728573,2843.4,20.501,-0.096,1.529,0.0,69.612,0.2139999999999986,1
83,0.0473060237919617,0.773,14.930040924929138,190.41,152.38,45.89368780297461,166.22,126.73,0.8653636191206111,11.156,1.953,8.639993499999983,8.7,8.582634666666635,8.646,7.741,2.9788608898073097,20.479,9.299,0.0190717638368515,9.368,52.82771666666667,53.16,0.2532431063305669,57.32103333333334,57.512,0.1571925265255318,54.408233333333335,54.551,0.0604815048537855,48.15904999999999,48.281,0.084114817614811,2343.4,197.03321425291568,2848.2,20.807,0.3059999999999974,1.55,0.0210000000000001,69.606,-0.0060000000000002,1
84,0.0632394673126576,0.873,14.928006499107852,190.39,152.38,45.9005668331496,166.3,126.735,0.8731082490493272,11.352,1.977,8.639279000000052,8.694,8.581948833333296,8.638,7.744,2.9810624346902608,20.479,9.296,0.0191006908568137,9.354,52.83363333333333,53.168,0.2538259090211148,57.34501666666665,57.5,0.1473015460890541,54.43235,54.613,0.0831481881127945,48.274566666666665,48.402,0.0783249135996684,2343.6,197.2493060956342,2845.6,20.902,0.0950000000000024,1.567,0.0169999999999999,69.546,-0.059999999999988,1
85,0.0840432680466127,0.99,14.931787241672344,190.41,152.4,45.91332904123739,166.23,126.77,0.8682311706754781,11.602,1.969,8.640342333333372,8.693,8.583456166666586,8.637,7.741,2.985421447377925,20.479,9.294,0.0173570716265149,9.346,52.89256666666665,53.215,0.2679547373026604,57.37850000000002,57.574,0.1492137018291526,54.434583333333336,54.578,0.0666186444271475,48.2974,48.426,0.0815517304890752,2343.4,197.11890304394,2850.0,20.828,-0.0740000000000016,1.556,-0.0109999999999998,69.646,0.0999999999999943,1
86,0.0506403737903574,0.777,14.94679078271562,190.48,152.37,45.89007106898977,166.18,126.7,0.8652721917528953,11.266,1.953,8.639997833333362,8.691,8.583285999999957,8.641,7.746,2.983241455882463,20.479,9.289,0.0191663032072189,9.347,52.90308333333335,53.207,0.2386207040377684,57.44316666666667,57.641,0.1364582467546193,54.42958333333334,54.547,0.060285842188374,48.28376666666665,48.371,0.0545565688899107,2343.4,196.93878584165105,2847.8,20.181,-0.6469999999999985,1.531,-0.0250000000000001,69.653,0.007000000000005,1
