cycle,FS1_median,FS1_std,FS1_max,FS2_median,FS2_std,FS2_max
1518,7.832000000000001,2.9756484308865554,18.909,10.156,0.016289656546601382,10.211
1519,7.829,2.9870528691080125,18.986,10.156,0.01585113965206727,10.208
1520,7.829,2.9802168521334353,19.213,10.156,0.015140519236808134,10.201
1521,7.825,2.984311242658026,18.923,10.154,0.01620094874142955,10.214
1522,7.827500000000001,2.978791065788254,18.955,10.147,0.01612709943281025,10.209
1523,7.827,2.9794299983591537,19.144,10.148,0.01540545609033182,10.201
1524,7.832000000000001,2.976155620306622,18.941,10.148,0.015127072216937027,10.2
1525,7.823,2.977641838893955,19.231,10.153,0.013829240834513968,10.216
1526,7.815,2.9834265355603615,18.988,10.149,0.014843451308391029,10.206
1527,7.828,2.9782580026091985,18.986,10.148,0.015854934683306305,10.214
1528,7.831,2.985005121595071,19.164,10.147,0.015192744585347865,10.209
1529,7.833,2.978357514773819,19.032,10.156,0.015405879530092296,10.209
1530,7.828,2.971754823713104,18.929,10.158,0.015438226212982773,10.209
1531,7.8255,2.9745021939632252,18.879,10.158,0.014646072612154105,10.206
1532,7.831,2.9794712212903645,18.983,10.158,0.015740826532367764,10.203
1533,7.831,2.974050631186136,18.843,10.158,0.015545994729912261,10.204
1534,7.821,2.9955104025181294,19.098,10.1665,0.01651073410141453,10.223
1535,7.8205,2.974521871215142,19.067,10.167,0.01471593677664612,10.216
1536,7.8245000000000005,2.972379281099021,19.02,10.17,0.014681374884630536,10.212
1537,7.8260000000000005,2.983140535867566,19.238,10.166,0.014598985336098852,10.214
1538,7.840999999999999,2.9923414570069977,18.981,10.167,0.016005314921355804,10.214
1539,7.832000000000001,2.972939170496881,18.898,10.167,0.01469644233691511,10.213
1540,7.831,2.980238422171675,19.009,10.169,0.015119733224394204,10.216
1541,7.8245000000000005,2.977043476617271,19.199,10.163,0.014488513286427111,10.211
1542,7.8285,2.9755532057679877,18.929,10.167,0.016164239128393553,10.206
1543,7.8345,2.9796189264793487,19.02,10.167,0.014613178126549466,10.223
1544,7.8385,2.983657870845578,19.332,10.169,0.014672514042798384,10.222
1545,7.829,2.976520301196732,19.237,10.169,0.015282063276453615,10.22
1546,7.821,2.985321206783005,18.974,10.169,0.015763319618944976,10.214
1547,7.8335,2.9738474130800148,18.888,10.174,0.015615417573631768,10.226
1548,7.83,2.9784283639061093,19.237,10.176,0.015932410103572003,10.233
1549,7.824999999999999,2.9842407013478267,19.026,10.172,0.015753679557113102,10.214
1550,7.829,2.9701325497249185,18.961,10.172,0.014951589381792724,10.221
1551,7.8405000000000005,2.991281315777047,19.103,10.174,0.01596478979120467,10.219
1552,7.831,2.9742366613855533,19.069,10.17,0.01454598287143775,10.213
1553,7.831,2.9843504790420456,19.351,10.169,0.016091592232206638,10.212
1554,7.826,2.9754555458236154,19.124,10.171,0.015261039318824509,10.217
1555,7.831,2.977262667560585,19.18,10.171,0.015680814246969717,10.229
1556,7.826,2.982087387399159,19.179,10.17,0.014407658493349679,10.221
1557,7.824,2.9792564359181863,19.069,10.172,0.014379803666184673,10.229
1558,7.826,2.974613679288458,19.074,10.174,0.015123862558811834,10.236
1559,7.8235,2.9996796014100817,18.988,10.174,0.01518135187096129,10.229
1560,7.83,2.9868435767742203,19.186,10.174,0.014515778838251333,10.227
1561,7.8355,2.990240676295185,19.053,10.179,0.01482072716879672,10.221
1562,7.8355,2.9783401355891157,19.313,10.176,0.013833972201323857,10.217
1563,7.831,2.9898941370936045,19.141,10.174,0.01522382662311418,10.232
1564,7.8405000000000005,2.9825578101925854,19.281,10.176,0.014960832186805646,10.225
1565,7.833,2.980352489096325,19.321,10.174,0.01416905943981521,10.222
1566,7.836,2.984592461108637,19.364,10.174,0.013214298928065294,10.218
1567,7.8395,2.9814803633701725,19.216,10.176,0.015407107520853981,10.225
1568,7.838,2.990348617476837,19.291,10.176,0.014218537497571253,10.231
1569,7.833,2.975634252746552,19.05,10.176,0.014791525119436882,10.23
1570,7.829,2.9827678647114237,19.378,10.174,0.01403446588260151,10.232
1571,7.827,2.9836184256713465,19.216,10.17,0.014233139475220867,10.22
1572,7.829,2.983996800763561,19.096,10.169,0.015281416547833628,10.216
1573,7.829,2.994173292423803,18.959,10.171,0.015516548241725155,10.217
1574,7.826499999999999,2.9776603413605462,19.316,10.17,0.015965278738834503,10.216
1575,7.833,2.9778988281417993,19.139,10.169,0.014759696359227201,10.218
1576,7.8205,2.975150792075903,19.252,10.169,0.015123275298677854,10.22
1577,7.825,2.978001251243789,18.989,10.169,0.014949904848544124,10.216
1578,7.828,2.975725972110118,19.101,10.173,0.016043835940167627,10.225
1579,7.831,2.987282959467029,19.31,10.171,0.01458307606101072,10.224
1580,7.833,2.974682905555351,19.023,10.171,0.01468687978953127,10.213
1581,7.83,2.986055268293952,19.278,10.174,0.014403892439820501,10.224
1582,7.827500000000001,2.9778620359239643,19.318,10.169,0.01507503621057472,10.214
1583,7.833,2.9793065786319626,19.0,10.17,0.015307748609818267,10.223
1584,7.828,2.9890634972109456,19.414,10.169,0.01517949358833225,10.218
1585,7.824,2.9951374827819115,18.998,10.169,0.013937158828682248,10.207
1586,7.823,2.973389410105764,19.03,10.167,0.015172498679968824,10.213
1587,7.823,2.973222646045951,19.064,10.169,0.014828383497563264,10.224
1588,7.83,2.9830792040559566,19.428,10.172,0.015764853521885298,10.225
1589,7.8345,2.9812532161652054,19.2,10.173,0.014323840115675442,10.216
1590,7.843500000000001,2.991703082987763,19.319,10.171,0.015045839436961554,10.232
1591,7.831,2.987127420892478,19.465,10.169,0.014835957387652322,10.221
1592,7.824,2.976846879026299,19.071,10.169,0.015033140537256713,10.21
1593,7.835,2.987419740634624,18.896,10.17,0.014756271032350603,10.227
1594,7.837,2.9772581311495956,18.946,10.171,0.014571401446752693,10.216
1595,7.827,2.9819719853590736,19.401,10.171,0.01415744640868159,10.211
1596,7.828,2.986062078169177,19.4,10.174,0.014727126516252562,10.219
1597,7.83,2.98389924200415,19.226,10.173,0.015045948452333386,10.229
1598,7.837,2.976510294511099,19.101,10.181,0.015093740111045684,10.237
1599,7.827,2.980925852924623,19.283,10.184,0.013143971303835844,10.224
1600,7.823,2.9841211036364816,19.388,10.177,0.014395320048116403,10.224
1601,7.817,2.97840657727684,19.291,10.172,0.014388362386868398,10.217
1602,7.821,2.975288922347087,19.366,10.177,0.015091577159747583,10.227
1603,7.842499999999999,2.977283968313601,18.975,10.1765,0.01397658577466355,10.221
1604,7.827500000000001,2.972629422800245,18.933,10.18,0.015367504597411858,10.229
1605,7.845,2.9906879550637107,18.975,10.185,0.01591186694698189,10.241
1606,7.84,2.9947960692660485,19.093,10.192,0.014848412673802998,10.245
1607,7.838,2.9848503576717844,19.541,10.194,0.01663498928974729,10.245
1608,7.835,2.9824145725348115,19.113,10.199,0.014781258343566535,10.249
1609,7.8385,2.982320866559423,19.353,10.2,0.01422228924638723,10.24
1610,7.8405000000000005,2.9872701313804986,19.429,10.2005,0.015367503601590848,10.254
1611,7.842499999999999,2.977586883560005,19.164,10.203,0.01509748511379524,10.247
1612,7.832000000000001,2.981676142068841,19.398,10.203,0.015173124378141317,10.247
1613,7.839,2.9781475739227177,19.074,10.204,0.014359162321352602,10.256
1614,7.829,2.99223238933468,19.372,10.207,0.015854268150455025,10.258
1615,7.839,2.981049127924998,19.401,10.208,0.015249269849420892,10.261
1616,7.8375,2.9847981138187523,19.403,10.206,0.015378883161694713,10.264
1617,7.848,2.978136163492651,18.993,10.209,0.014263364311808524,10.258
1618,7.8365,2.9784160442888123,19.171,10.204,0.014748833084388074,10.252
1619,7.829,2.980356146189149,19.382,10.193,0.0147628780449197,10.243
1620,7.834,2.978328122100336,19.195,10.201,0.014794128315311662,10.249
1621,7.831,2.981098152095809,19.407,10.199,0.01446897165627905,10.245
1622,7.8245000000000005,2.9809264393422414,19.533,10.198,0.014920937901776492,10.259
1623,7.828,2.9811897215847165,19.436,10.201,0.01434575347403882,10.237
1624,7.826,2.9880778530839365,19.076,10.199,0.014307021831197175,10.246
1625,7.8345,2.977048537481615,19.068,10.196,0.014260659155691705,10.239
1626,7.8325,2.992012351649087,19.544,10.196,0.014817194361548826,10.234
1627,7.8285,2.9754494901335686,19.103,10.198,0.01578540697783113,10.241
1628,7.827,2.9857295973756504,19.105,10.201,0.015071003809144487,10.254
1629,7.8295,2.9744525955309253,19.161,10.209,0.01619164570545826,10.257
1630,7.836,2.9842769250086563,19.581,10.209,0.015151709068673594,10.256
1631,7.826499999999999,2.9881023503581523,19.164,10.208,0.014978439708243627,10.256
1632,7.8415,2.982390884221161,19.279,10.206,0.014465324281415158,10.246
1633,7.825,2.9905597675844424,19.311,10.208,0.015221184951938674,10.256
1634,7.827,2.9894897097785784,19.533,10.208,0.016079605459767703,10.254
1635,7.841,2.9867786687372617,19.456,10.214,0.01402799004597971,10.249
1636,7.84,2.9792218807937085,19.253,10.21,0.015900355322692267,10.261
1637,7.826499999999999,2.985624671866451,19.447,10.209,0.015460857643978471,10.258
1638,7.8205,2.9833347342351906,19.569,10.207,0.015588445130658185,10.254
1639,7.8385,2.9821008864040315,19.266,10.211,0.014520109728686994,10.261
1640,7.84,2.983871545805382,19.504,10.207,0.015389778188027371,10.256
1641,7.824999999999999,2.9929422927784723,19.197,10.207,0.015727062689349328,10.258
1642,7.827500000000001,2.9806529866868225,19.35,10.211,0.014990200378955057,10.264
1643,7.843,2.987448262207332,19.208,10.208,0.014681472392380657,10.254
1644,7.8469999999999995,2.984645059887592,19.482,10.211500000000001,0.014599599402955103,10.256
1645,7.8355,2.9847864526534886,19.514,10.21,0.014926725032649763,10.264
1646,7.835,2.9907116427709806,19.543,10.208,0.01425288643896241,10.256
1647,7.8395,2.985473768297232,19.668,10.203,0.014873018355865485,10.257
1648,7.83,2.988261838240925,19.499,10.2,0.014846000418842853,10.261
1649,7.8285,2.98889623950479,19.158,10.194,0.015262751586022324,10.24
1650,7.8445,2.985032060975239,19.571,10.196,0.015259753898319737,10.243
1651,7.829,2.982958211458507,19.372,10.196,0.01481183021820434,10.253
1652,7.833,2.977688406343531,19.187,10.196,0.014559783975202537,10.252
1653,7.833,2.9867548871143024,19.499,10.196,0.015324390704788594,10.243
1654,7.828,2.988473298215294,19.549,10.193,0.014154568863073798,10.232
1655,7.834,2.977720314677482,19.173,10.198,0.014861081728431539,10.249
1656,7.8355,2.9855288289090556,19.639,10.193,0.014237500155732207,10.243
1657,7.833,2.98325039071257,19.556,10.187,0.015008528089542339,10.239
1658,7.8235,2.992888064105081,19.238,10.187,0.014784637513295886,10.227
1659,7.832000000000001,2.997656768593214,19.212,10.187,0.016445498510463345,10.237
1660,7.839,2.989443658883419,19.344,10.194,0.013338493714803617,10.251
1661,7.823,2.9779640751296745,19.488,10.187,0.013979259221056937,10.237
1662,7.827,2.982066290721808,19.631,10.182,0.014180555141781489,10.237
1663,7.8255,2.9834406062117256,19.634,10.1785,0.014139852295094893,10.233
1664,7.8335,3.0233984460873766,20.191,10.184,0.014747067184351915,10.244
1665,7.834,3.012922055428386,20.115,10.182,0.014092756953596566,10.241
1666,7.8245000000000005,3.024239715543415,20.235,10.182,0.01654648861468177,10.231
1667,7.829,3.0216042980806055,19.782,10.191,0.014268158333753618,10.234
1668,7.832000000000001,3.017317196136449,20.006,10.187,0.013401208012060968,10.229
1669,7.8255,3.0280989045937172,19.857,10.187,0.01500665183617658,10.233
1670,7.846,3.0204584401660246,19.861,10.187,0.015174201226434437,10.244
1671,7.8415,3.0294525879611496,20.233,10.187,0.014993825848601369,10.243
1672,7.846,3.0304068131265747,19.883,10.189,0.01586973649591065,10.251
1673,7.839,3.0153560165426105,19.929,10.194,0.015283530604383084,10.245
1674,7.515,2.9242991422043043,19.786,10.196,0.015876575984676844,10.241
1675,7.5065,2.961697447616133,20.403,10.201,0.013559166087003955,10.252
1676,7.505,2.955065179295887,20.476,10.2005,0.014205620933636934,10.25
1677,7.494,2.9530973731585872,20.479,10.201,0.015535025051119113,10.251
1678,7.496,2.9487196180940027,20.141,10.205,0.015081488909756679,10.258
1679,7.495,2.946271642825797,20.139,10.205,0.015005950869284313,10.252
1680,7.496,2.9507176333408123,20.111,10.209,0.014825783970483767,10.264
1681,7.494,2.9594977368276023,20.37,10.207,0.014566808747424062,10.253
1682,7.4935,2.95283562998661,20.454,10.208,0.01423551798059518,10.248
1683,7.499499999999999,2.9483858390074107,20.144,10.207,0.01434430107355584,10.249
1684,7.4815000000000005,2.953139313359064,20.358,10.2,0.014413195644309275,10.245
1685,7.492,2.9642468997484563,19.334,10.203,0.014156976685378122,10.244
1686,7.4925,2.9622424741346904,19.318,10.2,0.013829192546917607,10.245
1687,7.4935,2.962727314795206,19.373,10.2,0.014425831554080722,10.245
1688,7.492,2.968636672747305,19.386,10.201,0.014143150700667524,10.237
1689,7.496,2.9584474682440263,19.643,10.201,0.015058838043740374,10.249
1690,7.4915,2.9688086434122396,19.521,10.203,0.014057082135083263,10.249
1691,7.481,2.959000699047164,19.639,10.204,0.015244550647021578,10.252
1692,7.493,2.953786278755596,19.581,10.203,0.014954413757082933,10.245
1693,7.491,2.9607431188740327,19.386,10.198,0.014347171691983952,10.243
1694,7.495,2.9596605360474393,19.653,10.201,0.014986393290648431,10.252
1695,7.499499999999999,2.9634382685122183,20.192,10.205,0.015087133310919564,10.256
1696,7.495,2.9573691171603107,19.426,10.205,0.014229128658947352,10.249
1697,7.4905,2.9594152112178027,20.479,10.206,0.015607924303292763,10.247
1698,7.4905,2.953587829099892,19.472,10.206,0.01414345140285298,10.256
1699,7.4915,2.9566350019498766,20.479,10.201,0.014353349898580253,10.254
1700,7.488,2.959395467448007,20.479,10.198,0.014838021274678198,10.262
1701,7.4885,2.9602839472046174,20.479,10.196,0.014899522406660494,10.241
1702,7.487500000000001,2.9555688959140696,20.163,10.199,0.014665633247601156,10.244
1703,7.483499999999999,2.9538623515596663,19.744,10.206,0.016493207907115413,10.254
1704,7.494,2.9546998110614155,19.236,10.208,0.014890144096266112,10.259
1705,7.494,2.917945069626442,20.036,10.209,0.015647853704025053,10.261
1706,7.49,2.9235257843070355,19.936,10.208,0.01440408483690895,10.258
1707,7.4925,2.9208358657391558,20.168,10.211,0.01475693540202896,10.259
1708,7.499,2.9174559648848675,20.194,10.208,0.013198684505536252,10.258
1709,7.488,2.9112041500449144,20.083,10.201,0.01413487617706296,10.248
1710,7.4925,2.918758246719578,20.104,10.204,0.015458235689753066,10.264
1711,7.496,2.918533521558042,20.301,10.209,0.015558232114643055,10.265
1712,7.4905,2.9205959128859584,19.908,10.209,0.014248275432845894,10.265
1713,7.492,2.916224542442661,20.379,10.208,0.01430659893038612,10.259
1714,7.4935,2.9181552047476074,20.356,10.212,0.014951357877894473,10.259
1715,7.6055,2.955370324044455,20.218,10.21,0.013332649954663114,10.256
1716,7.602,2.998171255614642,20.479,10.211,0.01437818547609066,10.257
1717,7.6005,2.9940361612303796,20.479,10.208,0.013953925993782378,10.245
1718,7.603,2.992270289971659,20.479,10.204,0.013892047023617498,10.244
1719,7.6005,2.994865293470188,20.479,10.208,0.014982569635313499,10.253
1720,7.599,2.9894634178928943,20.35,10.209,0.014488394987559022,10.254
1721,7.5985,2.989413201451456,20.152,10.199,0.01333388024059208,10.236
1722,7.6035,2.9939636151175497,20.456,10.196,0.014779208933312082,10.254
1723,7.594,2.9932911242275653,20.201,10.196,0.015551142671756593,10.239
1724,7.615,2.9914835487562237,20.479,10.193,0.01440958184578956,10.247
1725,7.606,2.9924048232217215,20.234,10.203,0.015314023219867141,10.248
1726,7.613,3.010167094811632,20.289,10.206,0.014673055344546666,10.27
1727,7.596,3.008660012245009,20.024,10.182,0.01750552619638597,10.248
1728,7.607,2.99631637186915,19.325,10.182,0.013980749942268772,10.229
1729,7.601,2.9997087099165007,19.198,10.182,0.014189274637796016,10.227
1730,7.603,3.009556251017019,20.479,10.18,0.014403076462160677,10.233
1731,7.593500000000001,2.997494081939184,19.413,10.176,0.014097839220013269,10.222
1732,7.6075,3.0105920519161433,20.058,10.1765,0.014609153087130173,10.225
1733,7.593,3.001350126769838,19.748,10.177,0.013015430998374813,10.227
1734,7.608499999999999,3.009429290701903,19.975,10.182,0.015783548329997454,10.241
1735,7.593,3.009226326384058,20.479,10.18,0.014272916630368596,10.227
1736,7.602,3.0028760352372568,20.331,10.18,0.014734806460371197,10.221
1737,7.601,3.000249044564953,20.479,10.179,0.01371662124527028,10.226
1738,7.601,2.9995433707741683,19.884,10.174,0.01463502090707333,10.232
1739,7.6005,2.997703266738484,20.479,10.172,0.014247132701210455,10.221
1740,7.6035,2.993615477653061,19.574,10.176,0.014772595569341036,10.223
1741,7.596500000000001,2.9963520957992493,20.454,10.176,0.013876101729986112,10.23
1742,7.601,2.986693106432079,19.27,10.178,0.014663986829592208,10.236
1743,7.6005,2.9974238908105746,20.479,10.176,0.014488338814462902,10.225
1744,7.6,2.99577466376517,19.677,10.176,0.014407554497550561,10.223
1745,7.599,2.9919121314528017,19.411,10.178,0.014796639570218376,10.233
1746,7.6005,2.9508223776161793,19.968,10.176,0.014302246186019073,10.214
1747,7.606,2.9605195955084533,20.206,10.18,0.014140841366286074,10.239
1748,7.608499999999999,2.960882155279285,20.136,10.182,0.01455285217404321,10.234
1749,7.604,2.949312412099216,20.031,10.183,0.013724865832705406,10.229
1750,7.6005,2.9527014308029482,20.065,10.178,0.01406888372077121,10.227
1751,7.5954999999999995,2.957611370729277,20.479,10.18,0.015371534518575543,10.229
1752,7.607,2.9564198548120837,20.027,10.179,0.014784750430687683,10.227
1753,7.6005,2.9511835789758853,20.101,10.176,0.014926177458123989,10.234
1754,7.609,2.9559322925027094,20.073,10.176,0.014331002288740596,10.231
1755,7.6035,2.969111215145378,20.479,10.178,0.014222021611574409,10.22
1756,7.8345,3.0265069500655724,20.392,10.18,0.014087685395396437,10.222
1757,7.832000000000001,3.0642035645439467,20.325,10.173,0.01467785630725053,10.226
1758,7.836,3.0630504833862853,20.414,10.174,0.014490350539742188,10.213
1759,7.836,3.0804472441940405,20.479,10.169,0.014043088850498466,10.207
1760,7.829,3.0653673794245755,20.467,10.165,0.01503056420507094,10.203
1761,7.839,3.061128004690273,20.414,10.166,0.014797283135851675,10.214
1762,7.833,3.0756221568828535,20.425,10.166,0.015207997248175129,10.22
1763,7.846,3.0644083224789296,20.299,10.167,0.014056784335876128,10.214
1764,7.833,3.0712739567402876,20.431,10.167,0.015337049826629968,10.229
1765,7.829,3.069956199780355,20.479,10.169,0.014667412461434945,10.211
1766,7.834,3.0728744048057144,20.479,10.174,0.01462576986449274,10.218
1767,7.827500000000001,3.0718333195294987,19.918,10.167,0.013779202913949523,10.218
1768,7.8295,3.0709987464175317,19.839,10.165,0.013801497483130247,10.21
1769,7.822,3.075316614452747,19.848,10.164,0.015786174152704686,10.209
1770,7.826499999999999,3.081108549582884,19.838,10.167,0.014539509142300988,10.214
1771,7.830500000000001,3.0698475268931986,19.746,10.165,0.01479110374985997,10.213
1772,7.832000000000001,3.0720290465155022,19.836,10.163,0.014211492210581543,10.207
1773,7.832000000000001,3.078956537268137,19.635,10.169,0.014931616987631678,10.218
1774,7.829,3.0692318185580203,19.651,10.169,0.014864772663339932,10.222
1775,7.83,3.0732329909441805,19.811,10.171,0.016002820772497706,10.225
1776,7.829,3.074839383744519,19.864,10.17,0.013784268270493033,10.22
1777,7.827500000000001,3.0660846430128257,19.662,10.17,0.01501788027252182,10.219
1778,7.8375,3.06716914902916,19.659,10.169,0.014373869411880135,10.233
1779,7.8355,3.0706266216653604,20.479,10.167,0.015299280283209309,10.219
1780,7.833,3.0612852512055695,19.764,10.1645,0.013523226685553651,10.213
1781,7.8365,3.0717326240065557,20.479,10.167,0.014376213021332311,10.221
1782,7.831,3.055994309708099,19.306,10.1655,0.013451839526414548,10.216
1783,7.8185,3.0694629689766177,20.479,10.162,0.016052879714684002,10.213
1784,7.8375,3.07233565228846,19.955,10.163,0.0141982386415743,10.207
1785,7.827500000000001,3.066710094519631,19.668,10.162,0.014517890542312062,10.213
1786,7.829,3.0682767495697765,20.479,10.165,0.0164815688529062,10.218
1787,7.8345,3.0212147375085934,20.122,10.166,0.014666964287211546,10.217
1788,7.834,3.0364963337092865,20.243,10.163,0.01447617725252117,10.203
1789,7.8345,3.032042555407934,20.13,10.163,0.015546608170215746,10.204
1790,7.829,3.029099092753502,20.13,10.163,0.013706009206530754,10.209
1791,7.831,3.032605294635672,20.271,10.161,0.01459832349862505,10.213
1792,7.8285,3.0224692365139703,19.956,10.161,0.014260278683664704,10.212
1793,7.829,3.022722009973768,20.086,10.16,0.014807835218626417,10.205
1794,7.826499999999999,3.0280383531439523,20.245,10.161,0.015507070119986472,10.212
1795,7.83,3.0308937186502396,20.429,10.169,0.014016049310916124,10.21
1796,7.8345,3.025588094910475,20.243,10.167,0.013887730139012086,10.218
1797,7.8355,3.0050604055676127,19.684,10.169,0.014149449159567985,10.222
1798,7.827500000000001,3.0078317471461458,20.023,10.166,0.015414221331430044,10.209
1799,7.839,3.0092034586286993,19.896,10.167,0.01436813071698959,10.209
1800,7.82,3.0071611560791105,19.868,10.161,0.014098461200994556,10.211
1801,7.829,3.0129543489651893,19.896,10.165,0.01702185172895986,10.22
1802,7.823,3.006618241566017,19.89,10.17,0.014837213419607698,10.211
1803,7.827,3.005331824315905,19.849,10.167,0.0146220494267374,10.209
1804,7.827500000000001,3.0063704013464174,19.983,10.169,0.01518499528491878,10.23
1805,7.83,3.0085626651096176,19.943,10.1715,0.01473760243157869,10.218
1806,7.833,3.0075097027789295,19.688,10.171,0.014973476457308937,10.221
1807,7.5065,2.907640358978726,20.027,10.169,0.015569135670660789,10.207
1808,7.498,2.9446312501282828,20.228,10.173,0.01440974433413658,10.221
1809,7.488,2.9438432793577154,20.291,10.176,0.015291982088455903,10.219
1810,7.4885,2.9587281175847955,20.479,10.174,0.01474414619322423,10.232
1811,7.484,2.945535949315802,20.386,10.173,0.01473640928063433,10.224
1812,7.4855,2.9418481683304427,20.289,10.172,0.014566868342614822,10.216
1813,7.482,2.951062979738181,20.392,10.174,0.014048002212621952,10.234
1814,7.479,2.9432276329281857,20.299,10.174,0.014442385585186679,10.22
1815,7.49,2.9417677695572038,20.329,10.172,0.013645119658110006,10.212
1816,7.4765,2.9394185689014347,20.297,10.172,0.014451374919424451,10.224
1817,7.478,2.9403522973704432,20.262,10.169,0.013933167452477033,10.212
1818,7.479,2.943638060289224,19.34,10.167,0.013834433583911046,10.216
1819,7.4775,2.9622705265459732,20.099,10.17,0.014499668984765825,10.209
1820,7.479,2.9516038280996164,19.503,10.166,0.014885568990216438,10.216
1821,7.4855,2.945527900499035,19.664,10.166,0.014063635386676205,10.216
1822,7.482,2.950010106940139,19.391,10.164,0.014260935723216933,10.217
1823,7.486,2.953392305676143,19.342,10.164,0.015007983406948432,10.21
1824,7.488,2.9596359580536644,19.653,10.1645,0.0142718068702293,10.206
1825,7.485,2.943741351597611,19.703,10.163,0.014798731690755858,10.21
1826,7.48,2.952992006316843,19.354,10.162,0.01390754070170228,10.208
1827,7.4815000000000005,2.9608307765390878,19.856,10.164,0.015159584775750867,10.218
1828,7.488,2.94379197084095,19.499,10.165,0.01456934333332025,10.201
1829,7.486,2.949304273229655,20.479,10.169,0.014395160876140723,10.213
1830,7.4855,2.949110989214953,19.462,10.166,0.013987161614814999,10.219
1831,7.479,2.9496973477337636,20.479,10.167,0.013808124579254656,10.209
1832,7.481,2.9440072964923547,19.654,10.165,0.014535394216553142,10.21
1833,7.477,2.9464498398785652,19.621,10.169,0.014062138513254078,10.221
1834,7.48,2.9465206196349247,20.479,10.169,0.015815125224459388,10.221
1835,7.479,2.9494952380117483,20.265,10.167,0.014804686875378994,10.209
1836,7.481,2.951167805116105,20.479,10.166,0.013474782812422615,10.203
1837,7.485,2.9530775866367205,20.324,10.167,0.014325669839857428,10.217
1838,7.484500000000001,2.8964548444754215,19.813,10.164,0.014263696714462188,10.203
1839,7.4775,2.907413286932609,20.073,10.162,0.01456896700751673,10.206
1840,7.4825,2.9039892174654875,20.232,10.161,0.014506999059172748,10.212
1841,7.4719999999999995,2.90851155962714,20.381,10.163,0.014704023351680591,10.201
1842,7.479,2.907848183622785,19.851,10.165,0.014844618986513567,10.214
1843,7.482,2.908897668948023,20.348,10.167,0.014334651619825655,10.201
1844,7.481,2.902138024050537,20.107,10.163,0.013281254441224832,10.199
1845,7.4855,2.9065330551819515,20.341,10.166,0.014411909898119654,10.207
1846,7.4825,2.9082455908952403,20.344,10.169,0.014242775751300608,10.209
1847,7.485,2.900987063133417,19.874,10.169,0.01436045240272419,10.216
1848,7.5920000000000005,2.9384371233681885,20.107,10.17,0.014445903059067853,10.229
1849,7.596,2.9940032683931954,20.479,10.171,0.01563103230245172,10.221
1850,7.598,2.9900964495041342,20.479,10.169,0.014411601765327992,10.217
1851,7.6055,2.992813067478452,20.479,10.17,0.014582359121605638,10.219
1852,7.593500000000001,2.9929811444767997,20.479,10.174,0.014662984942862578,10.231
1853,7.6005,2.983494680231082,20.374,10.17,0.014909819810005527,10.217
1854,7.606,2.993375999705836,20.479,10.171,0.015007221040591033,10.231
1855,7.608,2.9912612227568,20.479,10.167,0.015302310594020109,10.213
1856,7.607,3.0004382871043624,20.479,10.17,0.01476773958474895,10.212
1857,7.611,2.993591910644527,20.479,10.17,0.014471955494209371,10.214
1858,7.605,2.9908436649621617,20.479,10.167,0.014475035981532677,10.209
1859,7.609,2.988980124605014,19.73,10.173,0.014411983744755578,10.216
1860,7.612,2.9851295374779117,19.742,10.174,0.014966104440932375,10.227
1861,7.606,2.9973726443580215,19.392,10.173,0.014252511616127018,10.214
1862,7.6075,2.983972888243337,19.813,10.172,0.013822918554022548,10.217
1863,7.6075,2.988419713321547,19.684,10.17,0.014621570176041654,10.22
1864,7.603,2.9859488739975832,19.756,10.1705,0.014334075021899558,10.214
1865,7.611,2.984057052484871,19.688,10.169,0.013963596840638188,10.214
1866,7.606999999999999,2.9957305618252748,19.394,10.171,0.013949591657149873,10.212
1867,7.609999999999999,2.9949055155436786,19.473,10.169,0.014144968489039737,10.22
1868,7.605,3.0002117858795856,19.667,10.167,0.014172706493430099,10.208
1869,7.6055,2.9831213350485077,19.48,10.167,0.01406467136207221,10.214
1870,7.6080000000000005,2.987659622072014,20.054,10.17,0.014448474645726512,10.216
1871,7.606,2.9874464303628443,19.518,10.174,0.01472018023588576,10.225
1872,7.602,2.977347395818892,19.094,10.176,0.01472299561531907,10.21
1873,7.6045,2.9759349567825835,19.701,10.172,0.015115551864894005,10.226
1874,7.609,2.9899226299497617,20.009,10.178,0.014334487406787843,10.233
1875,7.602,2.981639640349819,19.574,10.176,0.014388850565277033,10.234
1876,7.5995,2.976237517324478,19.742,10.176,0.014344582720399068,10.239
1877,7.601,2.9882612791012515,19.841,10.181,0.013367609254619751,10.232
1878,7.604,2.9761054502625344,19.639,10.179,0.01469768350419679,10.221
1879,7.5945,2.9472210755108703,20.276,10.176,0.014343614875676407,10.241
1880,7.604,2.945918122566148,20.246,10.179,0.014157897937626299,10.227
1881,7.601,2.94839082979887,20.415,10.178,0.013263287244738728,10.221
1882,7.603,2.956336363462648,20.479,10.178,0.015055259001255344,10.23
1883,7.604,2.9507332146723875,20.349,10.178,0.01400247921048511,10.222
1884,7.6075,2.9531728533548245,20.479,10.176,0.01477375246256904,10.247
1885,7.6035,2.9584047795611244,20.479,10.176,0.013866881934301441,10.221
1886,7.602,2.954459753715933,20.462,10.176,0.014263618686366004,10.222
1887,7.607,2.963463537814407,20.479,10.176,0.014542251683592097,10.227
1888,7.601,2.9597147843978657,20.479,10.172,0.015361008298934465,10.236
1889,7.837,3.018089041221763,20.218,10.176,0.014932092250081448,10.232
