cycle,VS1_std,VS1_max,PS1_std,PS1_max,PS1_median,PS2_std,PS2_max,PS2_median,PS3_std,PS3_max,PS3_median,PS5_mean,PS5_max,PS6_mean,PS6_max
156,0.08883326602429054,1.007,15.062164460362066,190.44,152.0,45.793082981184874,166.23,126.31,0.8748941749736938,11.547,1.977,8.57085583333329,8.629,8.509281333333316,8.567
157,0.0784798293564608,0.942,15.044151851206198,190.52,152.0,45.80964242760247,166.34,126.31,0.8738400982029988,11.375,1.992,8.567543999999975,8.632,8.506763333333323,8.571
158,0.07017963029593828,0.868,15.05727739060539,190.41,151.99,45.807346763285366,166.34,126.3,0.8725039737032204,11.461,1.992,8.565381166666622,8.627,8.504765666666653,8.567
159,0.08546896056662316,0.972,15.04799616020447,190.41,151.95,45.767548580076514,166.06,126.27,0.8795185744408338,11.742,1.992,8.56793349999996,8.627,8.507611000000004,8.564
160,0.06469568048522503,0.859,15.050130989965659,190.38,151.99,45.798580155406206,165.93,126.31,0.8747941336339502,11.516,1.992,8.564248000000001,8.621,8.504033999999978,8.56
161,0.07183608735397332,0.872,15.022539191246112,190.5,152.08,45.81524441531523,166.08,126.38,0.8769877538435874,11.578,2.0,8.56345066666663,8.627,8.503529000000002,8.568
162,0.0670146518257167,0.868,15.013880176692943,190.48,152.1,45.84300374613922,166.27,126.41,0.8684171169217682,11.062,2.0,8.562009833333322,8.621,8.502965999999967,8.561
163,0.09148462252308905,1.032,15.038592344429688,190.39,152.07,45.80007374047489,165.95,126.36,0.8719440042596291,11.578,2.0,8.561905833333299,8.62,8.502705833333286,8.562
164,0.06019183081760466,0.859,15.02350741254245,190.44,152.16,45.85211478404974,166.34,126.47,0.8729541464514147,11.406,1.992,8.562488499999954,8.62,8.502761833333327,8.564
165,0.09515589350006971,0.969,15.014796235848697,190.44,152.14,45.84743914496612,166.01,126.44,0.8696194933158654,11.023,2.0,8.562249499999984,8.621,8.500955666666627,8.559
166,0.08160967283701713,0.915,15.025275363037824,190.41,152.13,45.83484947839729,166.19,126.41,0.8750212292318913,11.539,2.0,8.559751666666605,8.615,8.49936033333331,8.559
167,0.07895269806075944,0.899,15.042952443574993,190.49,152.07,45.826231267330115,166.09,126.35,0.8687459621114013,11.414,2.0,8.559976166666639,8.614,8.499182166666632,8.558
168,0.1129377347076873,1.063,15.004540646084436,190.52,152.19,45.836833285960346,166.16,126.48,0.8750374225931494,11.844,2.0,8.559875500000011,8.616,8.499208333333248,8.559
169,0.07610596797611816,0.9,15.011105167014788,190.41,152.19,45.82958518065701,166.24,126.485,0.8753950226592022,11.766,2.0,8.558845166666668,8.618,8.49858999999996,8.561
170,0.0895336694551368,1.024,15.015044117148102,190.8,152.18,45.83433451952035,165.93,126.43,0.8724800708105788,11.656,2.0,8.559046499999988,8.616,8.500557999999971,8.561
171,0.050456884318606544,0.822,14.996328907801129,190.42,152.27,45.863191930884156,166.37,126.53,0.8677053371038822,11.625,2.0,8.55884666666665,8.615,8.500358333333267,8.561
172,0.0777420386680925,0.922,15.000319892382613,190.44,152.14,45.83076404887698,166.19,126.45,0.8686608534210959,11.266,1.992,8.557373166666665,8.616,8.498201666666574,8.559
173,0.09522201829598856,1.051,15.051100155992504,190.41,152.1,45.808234104985054,166.03,126.31,0.8682257421769901,11.281,1.992,8.556247999999997,8.611,8.496021499999951,8.555
174,0.06621891446383248,0.883,15.05945572202936,190.47,152.05,45.827922488535954,166.12,126.36,0.8712656933540628,11.375,1.992,8.55594866666666,8.618,8.49600083333327,8.555
175,0.06495330569650751,0.887,15.027267581261196,190.46,152.16,45.854352541006456,166.41,126.465,0.8679243235470128,11.305,1.992,8.551969333333332,8.608,8.491392166666616,8.548
176,0.06841381852353917,0.881,15.007109233512628,190.44,152.135,45.819950292489914,166.13,126.435,0.870589626869525,11.602,1.977,8.553301166666678,8.616,8.491924166666593,8.554
177,0.08573213440744665,0.976,15.010973339078962,190.41,152.19,45.89920638603542,166.4,126.52,0.8707245786289295,11.633,1.992,8.553298333333327,8.613,8.492687666666601,8.553
178,0.08587578073889124,0.97,15.028607681865656,190.46,152.13,45.84036588891631,166.27,126.41,0.8716627849277458,11.602,1.992,8.554270166666683,8.613,8.494084166666617,8.553
179,0.07246214480250038,0.923,15.024598259963597,190.46,152.08,45.83604433887829,166.2,126.38,0.8670547818366244,11.297,1.992,8.55067566666666,8.608,8.490971666666601,8.55
180,0.09043882971878811,0.965,15.02056374626459,190.39,152.11,45.80622203983247,166.16,126.43,0.8714179683871054,11.68,1.992,8.55096049999997,8.608,8.490686166666592,8.558
181,0.08012835042837763,0.922,15.012475621963183,190.47,152.19,45.881269838030235,166.19,126.53,0.8704970014449623,11.266,2.0,8.546344499999991,8.601,8.485650499999904,8.547
182,0.07319865972345897,0.909,15.023064484685397,190.46,152.13,45.84968254933307,166.18,126.45,0.8741964241785977,11.656,2.0,8.546519500000016,8.608,8.48554699999993,8.543
183,0.06695684587134872,0.859,15.052955185365112,190.44,152.0,45.774793902929545,166.23,126.28,0.8792632956514486,11.758,1.992,8.544566500000007,8.604,8.48377499999995,8.54
184,0.07113164964993364,0.865,15.041650064924498,190.46,152.02,45.809849037433914,166.1,126.33,0.8760571803770025,11.703,1.992,8.54338050000003,8.602,8.482548666666608,8.543
185,0.08425160562771167,0.954,15.03229951572981,190.47,152.05,45.80267617500211,166.22,126.34,0.872989113335311,11.789,1.992,8.541311333333361,8.601,8.479926499999936,8.546
186,0.09075971100242076,0.975,15.02639800725047,190.61,152.13,45.832423324932016,166.08,126.42,0.8715900516223293,11.594,1.992,8.543784500000038,8.602,8.483879833333283,8.55
187,0.10660449503459937,1.089,15.047615803692544,190.41,151.99,45.79306597995022,166.16,126.31,0.8714502218318768,11.523,1.992,8.545036666666636,8.599,8.485042333333254,8.541
188,0.08847550013587822,0.936,15.016590916797174,190.37,152.08,45.84859495599806,166.34,126.4,0.8713256905147738,11.508,1.992,8.54689266666667,8.601,8.485959666666604,8.545
189,0.05365258614456529,0.819,15.050905253669898,190.41,152.02,45.793037472073635,166.2,126.3,0.8716852330120807,11.687,1.992,8.547238666666676,8.604,8.48656949999993,8.545
190,0.052349758119223856,0.797,15.054625557430612,190.41,151.99,45.77811334773895,166.19,126.28,0.8814549450520229,12.07,1.992,8.547595000000019,8.609,8.488107999999926,8.552
191,0.07619840293713177,0.894,15.066814712171826,190.42,151.95,45.76938777872668,165.98,126.23,0.8755706649863549,11.656,1.992,8.545449166666648,8.606,8.487166833333282,8.548
192,0.05477822776695259,0.836,15.062843752454217,190.54,151.98,45.81305759066532,166.12,126.25,0.8751304064526261,11.437,1.992,8.544120333333343,8.601,8.485334499999912,8.55
193,0.060569470316845904,0.844,15.060185824538614,190.42,152.01,45.81958863600977,166.09,126.3,0.8755587435749037,11.25,2.0,8.540144166666677,8.602,8.481827666666602,8.542
194,0.057773579088351165,0.869,15.068687954735127,190.41,151.99,45.79356355760185,166.1,126.31,0.8750947054643919,11.484,1.992,8.540373500000008,8.598,8.482039499999933,8.54
195,0.08887626134412088,0.984,15.050886395607384,190.42,152.01,45.78384817293872,166.26,126.31,0.8825320021923089,11.953,1.992,8.536916000000014,8.597,8.47791749999997,8.538
196,0.0822301029459922,0.932,15.041707329770306,190.49,152.01,45.820238991104645,166.21,126.28,0.871239649959087,11.461,1.992,8.538698666666688,8.592,8.480053999999948,8.54
197,0.11815191312996666,1.09,15.041216897976016,190.41,152.01,45.79188401035837,166.04,126.28999999999999,0.873901664892939,11.305,1.992,8.538506666666663,8.594,8.479905833333241,8.538
198,0.05591822115936021,0.799,15.06015210328959,190.44,151.95,45.77731849248181,166.38,126.23,0.8794547961162971,11.867,1.992,8.53760949999996,8.597,8.479064499999907,8.538
199,0.07790526443051651,0.911,15.049403547185902,190.46,151.98,45.765943162401044,166.16,126.28,0.8717984710215023,11.711,1.977,8.534732000000004,8.592,8.478498166666594,8.543
200,0.060996274314305376,0.886,15.07843713290773,190.46,151.94,45.781456540584244,166.14,126.22,0.8744122424822608,11.406,1.977,8.535125166666667,8.597,8.478644666666614,8.545
201,0.06762365739553002,0.861,15.037650313700887,190.41,152.09,45.85512987409252,166.32,126.38,0.8693758382228967,11.242,1.992,8.534528333333325,8.592,8.477533833333265,8.536
202,0.05519445593627765,0.826,15.051595266252562,190.5,151.99,45.79101632968833,166.22,126.32,0.8767104522696336,11.648,1.992,8.533642833333353,8.594,8.477932166666562,8.535
203,0.07063477121046548,0.907,15.047758658808648,190.48,152.01,45.83696502822843,166.23,126.35,0.8764607737208118,11.469,2.008,8.537070333333356,8.594,8.481355166666585,8.538
204,0.059737511991905495,0.807,15.044685742637265,190.47,152.02,45.80491241601814,166.24,126.34,0.8750527098213663,11.727,1.992,8.536136666666655,8.597,8.480474166666582,8.538
205,0.07281332062896835,0.873,15.063425518663518,190.41,151.98,45.7790473851156,166.28,126.31,0.8802927968362441,11.797,2.0,8.534274166666671,8.597,8.479159833333288,8.542
206,0.10559058953746805,1.064,15.073296249215863,190.61,151.98,45.81132436373724,166.34,126.28,0.8767701075710462,11.273,2.008,8.53249266666667,8.588,8.477292333333251,8.538
207,0.08947871002659014,0.95,15.060197145157078,190.39,151.97,45.80912042236322,166.36,126.26,0.8751179307522461,11.602,2.008,8.529581500000013,8.589,8.47444966666659,8.533
208,0.07435555708927544,0.895,15.049456590896199,190.5,152.02,45.81333673421903,166.18,126.31,0.8732337938724047,11.266,2.0,8.528091333333307,8.589,8.472967666666607,8.535
209,0.06680141748893562,0.892,15.031313254767785,190.42,152.03,45.845990988128115,166.23,126.38,0.8697299681035826,11.219,2.0,8.52803466666666,8.588,8.473010333333258,8.535
210,0.039099987718003486,0.725,15.162090985328236,190.31,151.32,45.640696876580556,166.12,125.76,0.8491427575728036,11.891,1.898,8.527790333333343,8.584,8.472828499999942,8.528
211,0.07211681319749723,0.873,19.801209280667305,190.06,188.64,57.64253841668789,165.85,164.88,0.8510037710744605,11.617,0.805,8.535820333333348,8.598,8.480557499999938,8.545
212,0.10149458809428893,1.065,16.210207020180064,189.98,151.52,46.21082582264385,165.38,124.86,1.0493234651366103,18.828,1.883,8.535996166666633,8.592,8.47911966666658,8.545
213,0.03844485374742653,0.765,15.37961200389509,189.98,151.55,46.10497122491097,163.79,125.08500000000001,0.896459733684315,10.734,1.836,8.54229233333335,8.599,8.483980666666579,8.545
214,0.03202557240917942,0.819,20.91176542582937,189.95,158.11,54.35586520293682,165.82,125.81,0.9903532697541356,10.352,1.117,8.53919916666665,8.597,8.480433499999945,8.538
215,0.04405195956189622,0.836,20.903070966164275,189.93,157.01999999999998,54.33595886765784,165.9,125.69,0.9972750470237984,10.789,1.492,8.538820999999993,8.602,8.481251666666607,8.54
216,0.056020100811362834,0.815,15.116135493057822,189.91,151.32,46.18099772847528,163.31,125.475,0.8469834702219035,10.719,1.883,8.539968666666683,8.595,8.48274799999992,8.547
217,0.03624603621422538,0.763,15.087315259965278,189.93,151.6,46.23185148715571,165.81,125.615,0.8404125280793011,10.648,1.883,8.536730666666681,8.597,8.47923099999991,8.538
218,0.038251897039475624,0.751,15.177859718566879,189.92,151.35,46.181152606419545,160.71,125.565,0.8396992091164871,11.078,1.891,8.533050333333323,8.596,8.475723666666608,8.535
219,0.03583109702652562,0.765,15.188243353601669,189.98,151.36,46.158946203206355,163.64,125.58,0.836333632980432,10.562,1.891,8.535676999999982,8.592,8.47861349999991,8.536
220,0.04083601974329252,0.757,15.311317665178507,190.03,151.09,46.06713308203682,163.61,125.405,0.8373450849829556,10.773,1.891,8.53501399999999,8.588,8.47625516666656,8.53
221,0.03732954102006026,0.747,15.247962339249806,190.09,151.08,45.81813140969935,165.87,125.35,0.8355645338083301,10.594,1.883,8.535628999999986,8.588,8.477810833333253,8.536
222,0.03156295833699767,0.74,15.264363681860415,190.03,151.06,45.79536410940531,165.49,125.37,0.8350926153503421,10.719,1.891,8.534611500000029,8.594,8.477251499999962,8.54
223,0.036250992583332614,0.748,15.238042880210495,189.94,151.12,45.80178740342236,166.09,125.41,0.8388330094158113,10.734,1.891,8.53950316666668,8.599,8.481493666666589,8.547
224,0.040421434572283005,0.751,15.268714142185972,189.98,151.03,45.822114240939875,162.1,125.36,0.8344213873295808,10.758,1.883,8.5348525,8.597,8.47763083333325,8.536
225,0.034456961609953804,0.738,15.286771794837527,189.99,151.0,45.79951811524999,165.33,125.35,0.8343924526762387,10.727,1.883,8.532280999999989,8.587,8.47430833333327,8.533
226,0.03436097839349444,0.74,15.278836935611778,190.01,150.97,45.83044194217691,161.48,125.38499999999999,0.8359370413901797,10.992,1.891,8.533757166666653,8.597,8.475065166666582,8.538
227,0.04192069456447927,0.772,15.271805049826643,190.03,151.04,45.815386013979136,165.56,125.41,0.8343414446469732,10.562,1.891,8.532600666666644,8.593,8.474892666666639,8.531
228,0.03917985112865128,0.76,15.259664373813157,190.09,151.06,45.84347367485959,165.91,125.43,0.8393717812192548,10.859,1.883,8.536003666666662,8.592,8.478409166666603,8.533
229,0.037113416034063935,0.749,15.280310693577166,190.07,150.98,45.799146617502366,166.08,125.36,0.8387882463292589,10.805,1.891,8.534127666666667,8.59,8.476546666666612,8.538
230,0.03872733527077665,0.738,15.279333348321368,190.01,151.0,45.829282434916635,161.01,125.36,0.8333537566353698,10.664,1.883,8.532500166666674,8.589,8.47497566666659,8.536
231,0.03726195254337369,0.737,15.232562961383671,190.06,151.0,45.65250511463196,166.03,125.39500000000001,0.8337625977061923,11.078,1.883,8.532397500000004,8.587,8.475064333333306,8.53
232,0.03668532781421148,0.747,15.237367135162575,190.07,151.0,45.653283715108536,165.88,125.43,0.8307645333030889,10.609,1.891,8.530361833333359,8.585,8.47286949999991,8.53
233,0.0386527748764525,0.746,15.23008587518805,190.47,150.94,45.60312592177932,164.29,125.345,0.8325145470383549,10.844,1.891,8.533257166666674,8.593,8.474181166666591,8.531
234,0.03542376233339858,0.734,15.23955379481739,190.06,150.98,45.64465755440411,165.88,125.37,0.8336696776966326,10.703,1.891,8.533005833333336,8.587,8.47438066666661,8.53
235,0.03705474267623863,0.75,15.214067349579802,190.01,151.02,45.65827155739791,165.79,125.39,0.8345507943413167,10.562,1.891,8.532295333333321,8.592,8.474168166666576,8.535
236,0.03879920786657179,0.756,15.21113682579569,190.01,151.02,45.64201586364439,165.59,125.42,0.833435175328989,10.828,1.883,8.532672333333307,8.594,8.474373833333278,8.528
237,0.03888230466187941,0.758,15.211180883695716,189.98,151.04,45.65462909515356,165.44,125.41,0.8320330322118653,10.734,1.883,8.532786833333304,8.593,8.474440666666586,8.537
238,0.03734757723633126,0.749,15.20761902316842,189.98,151.06,45.6403195550329,165.75,125.42500000000001,0.8270658577834501,10.453,1.883,8.533061166666641,8.59,8.475307999999933,8.53
239,0.03898042388594157,0.74,15.213978323415601,189.93,151.01,45.65416130502211,165.95,125.41,0.8271811938458982,10.539,1.883,8.530307999999968,8.587,8.472250666666628,8.528
240,0.03225207916041215,0.723,15.23090105841977,189.94,150.95,45.67163263670581,166.02,125.4,0.8315800354597275,10.734,1.867,8.529633166666652,8.592,8.471985833333232,8.536
241,0.03597225468808749,0.749,15.178148040410962,190.07,151.0,45.51487588597536,165.72,125.42,0.8306832398616536,11.031,1.891,8.52604466666663,8.583,8.470275333333273,8.528
242,0.037035221440118914,0.761,15.158418491806,189.98,151.06,45.463117917057225,164.06,125.44,0.8297699842520716,10.953,1.883,8.529821333333334,8.584,8.473554333333269,8.533
243,0.03690731634784626,0.747,15.173023743827201,189.96,151.02,45.49115218106933,165.66,125.34,0.835645246989679,10.648,1.891,8.530912499999987,8.592,8.472395166666608,8.533
244,0.03913613787965789,0.759,15.156643337379817,189.95,151.09,45.512070524337005,165.84,125.47,0.830337848137336,10.867,1.883,8.527812166666621,8.589,8.472544833333275,8.533
245,0.03329511933829659,0.757,15.167517534374454,189.95,151.09,45.5257199922757,165.92,125.45,0.8288382884825694,10.727,1.883,8.525702333333312,8.58,8.468928833333266,8.526
246,0.03877045295839177,0.754,15.16862461780564,189.94,151.08,45.54522169904072,165.63,125.46000000000001,0.8299180935110173,10.727,1.883,8.527003166666676,8.585,8.470039999999965,8.521
247,0.06721233744696538,0.869,20.020027553550367,189.99,188.61,56.96451929091502,165.92,164.755,0.8449943677584857,11.023,0.797,8.52107233333338,8.576,8.463685499999944,8.521
248,0.09471131277921123,0.878,15.469216165752744,189.91,151.19,45.763058607475706,165.15,124.92,0.8905068879120898,11.187,1.898,8.51575833333336,8.572,8.459304499999957,8.521
249,0.04205343318847884,0.772,15.025304556732264,189.92,151.35,45.57120307210818,165.64,125.3,0.841402579351275,10.695,1.898,8.516812333333382,8.581,8.459879166666596,8.521
250,0.03581141755248798,0.743,15.054338681772915,189.96,151.28,45.60095275117126,164.57,125.32,0.8397257916128632,10.516,1.8944999999999999,8.515580166666755,8.576,8.459465999999917,8.514
251,0.04031448058245038,0.749,15.040377818813075,190.07,151.515,45.627413139081575,164.84,125.69,0.8500564899087462,10.977,1.937,8.512950500000038,8.568,8.457312666666613,8.521
252,0.03738069156255559,0.746,15.274640203969314,190.19,151.34,46.132201758774706,163.19,125.63,0.8519022352244398,10.672,1.945,8.51090216666673,8.561,8.454632999999966,8.508
253,0.03877492273065624,0.746,15.224874776911992,190.04,151.57,46.24216943032701,161.89,125.88,0.8516543251990468,10.695,1.937,8.516283333333384,8.573,8.460181666666628,8.512
254,0.04223997892055629,0.767,15.270973233143005,190.13,151.41,46.14313268972734,164.61,125.74,0.8505222901237898,10.672,1.937,8.514000500000053,8.566,8.45798783333328,8.511
255,0.0377051113740407,0.75,15.255015284569708,190.15,151.4,46.15256185717309,166.16,125.71,0.8517591918354308,10.484,1.937,8.514776000000026,8.566,8.458496166666585,8.509
256,0.04040941603085601,0.752,15.271660008646025,190.17,151.35,46.15624635983178,162.38,125.68,0.852131548400012,10.664,1.945,8.515900333333363,8.569,8.459166666666599,8.514
257,0.042309780360151886,0.772,15.28715303332097,190.15,151.28,46.1093645758431,165.46,125.61,0.8558629193461266,10.812,1.937,8.519090166666679,8.569,8.463370666666613,8.526
